f,scl1,scl2,scl3
0,0.01730226,-0.007961638,0.01730226
0,-0.13137844,-0.007961638,-0.13137844
0,0.041613765,-0.007961638,0.041613765
0,0.000762846,-0.007961638,0.000762846
0,-0.05056123,-0.007961638,-0.05056123
0,0.024526825,-0.007961638,0.024526825
0,-0.000386251,-0.007961638,-0.000386251
0,0.034343284,-0.007961638,0.034343284
0,0.003156305,-0.007961638,0.003156305
0,-0.03383157,-0.007961638,-0.03383157
0,0.003448313,-0.007961638,0.003448313
0,0.014318712,-0.007961638,0.014318712
0,0.01079492,-0.007961638,0.01079492
0,0.006178378,-0.007961638,0.006178378
0,-0.029215587,-0.007961638,-0.029215587
0,-0.019803168,-0.007961638,-0.019803168
0,-0.018673314,-0.007961638,-0.018673314
0,-0.002352762,-0.007961638,-0.002352762
0,0.005342738,-0.007961638,0.005342738
0,-0.009373246,-0.007961638,-0.009373246
0,0.010780321,-0.007961638,0.010780321
0,-0.017349456,-0.007961638,-0.017349456
0,0.04562438,-0.007961638,0.04562438
0,-0.094836205,-0.007961638,-0.094836205
0,0.037973017,-0.007961638,0.037973017
0,-0.049258333,-0.007961638,-0.049258333
0,-0.000818216,-0.007961638,-0.000818216
0,-0.016841566,-0.007961638,-0.016841566
0,0.001055742,-0.007961638,0.001055742
0,-0.011637928,-0.007961638,-0.011637928
0,0.054614734,-0.007961638,0.054614734
0,0.006503362,-0.007961638,0.006503362
0,0.028190361,-0.007961638,0.028190361
0,0.006122463,-0.007961638,0.006122463
0,-0.020836554,-0.007961638,-0.020836554
0,0.024002613,-0.007961638,0.024002613
0,0.013500886,-0.007961638,0.013500886
0,0.025044378,-0.007961638,0.025044378
0,0.022509456,-0.007961638,0.022509456
0,-0.011673361,-0.007961638,-0.011673361
0,-0.001604813,-0.007961638,-0.001604813
0,-0.009052601,-0.007961638,-0.009052601
0,0.040686823,-0.007961638,0.040686823
0,-0.03762341,-0.007961638,-0.03762341
0,0.031356424,-0.007961638,0.031356424
0,-0.06673762,-0.007961638,-0.06673762
0,0.02319358,-0.007961638,0.02319358
0,0.011033069,-0.007961638,0.011033069
0,-0.001161256,-0.007961638,-0.001161256
0,-0.00717447,-0.007961638,-0.00717447
0,0.00590804,-0.007961638,0.00590804
0,0.010510567,-0.007961638,0.010510567
0,0.016043078,-0.007961638,0.016043078
0,-0.013725509,-0.007961638,-0.013725509
0,0.025602747,-0.007961638,0.025602747
0,-0.004719241,-0.007961638,-0.004719241
0,-0.016308313,-0.007961638,-0.016308313
0,0.00489791,-0.007961638,0.00489791
0,-0.16531755,-0.007961638,-0.16531755
0,0.097170845,-0.007961638,0.097170845
0,-0.1347251,-0.007961638,-0.1347251
0,0.033301838,-0.007961638,0.033301838
0,-0.018475944,-0.007961638,-0.018475944
0,-0.005710277,-0.007961638,-0.005710277
0,0.052260935,-0.007961638,0.052260935
0,0.061032027,-0.007961638,0.061032027
0,0.015164009,-0.007961638,0.015164009
0,0.012395308,-0.007961638,0.012395308
0,-0.059417892,-0.007961638,-0.059417892
0,0.003490275,-0.007961638,0.003490275
0,0.012029291,-0.007961638,0.012029291
0,-0.02472958,-0.007961638,-0.02472958
0,-0.041150026,-0.007961638,-0.041150026
0,0.034888912,-0.007961638,0.034888912
0,-0.111846074,-0.007961638,-0.111846074
0,-0.04804956,-0.007961638,-0.04804956
0,-0.009868098,-0.007961638,-0.009868098
0,0.035493907,-0.007961638,0.035493907
0,-0.021568574,-0.007961638,-0.021568574
0,0.02599754,-0.007961638,0.02599754
0,-0.005409774,-0.007961638,-0.005409774
0,-0.008950122,-0.007961638,-0.008950122
0,-0.024197128,-0.007961638,-0.024197128
0,-0.08838093,-0.007961638,-0.08838093
0,0.020087784,-0.007961638,0.020087784
0,-0.050297663,-0.007961638,-0.050297663
0,0.08222482,-0.007961638,0.08222482
0,-0.038074676,-0.007961638,-0.038074676
0,-0.00719978,-0.007961638,-0.00719978
0,0.025679031,-0.007961638,0.025679031
0,8.90E-05,-0.007961638,8.90E-05
0,-0.004527349,-0.007961638,-0.004527349
0,0.004825184,-0.007961638,0.004825184
0,0.007080079,-0.007961638,0.007080079
0,-0.000451539,-0.007961638,-0.000451539
0,-0.04011421,-0.007961638,-0.04011421
0,0.016679894,-0.007961638,0.016679894
0,0.00218184,-0.007961638,0.00218184
0,0.000806129,-0.007961638,0.000806129
0,0.003312372,-0.007961638,0.003312372
0,0.005842615,-0.007961638,0.005842615
0,0.017734755,-0.007961638,0.017734755
0,0.00833394,-0.007961638,0.00833394
0,-0.039529186,-0.007961638,-0.039529186
0,0.011607415,-0.007961638,0.011607415
0,0.028890649,-0.007961638,0.028890649
0,0.015356533,-0.007961638,0.015356533
0,-0.00325926,-0.007961638,-0.00325926
0,-0.007945581,-0.007961638,-0.007945581
0,0.01520002,-0.007961638,0.01520002
0,-0.000919111,-0.007961638,-0.000919111
0,0.024575867,-0.007961638,0.024575867
0,0.013593439,-0.007961638,0.013593439
0,-0.000891215,-0.007961638,-0.000891215
0,-0.011029778,-0.007961638,-0.011029778
0,-0.00469472,-0.007961638,-0.00469472
0,0.001574015,-0.007961638,0.001574015
0,-0.001496381,-0.007961638,-0.001496381
0,0.001479779,-0.007961638,0.001479779
0,0.002127694,-0.007961638,0.002127694
0,-0.002582316,-0.007961638,-0.002582316
0,-0.011935238,-0.007961638,-0.011935238
0,-0.008088229,-0.007961638,-0.008088229
0,0.013841244,-0.007961638,0.013841244
0,-0.003171599,-0.007961638,-0.003171599
0,0.013030759,-0.007961638,0.013030759
0,0.002157764,-0.007961638,0.002157764
0,0.009145054,-0.007961638,0.009145054
0,0.000149294,-0.007961638,0.000149294
0,-0.002857608,-0.007961638,-0.002857608
0,-0.015142199,-0.007961638,-0.015142199
0,-0.007014946,-0.007961638,-0.007014946
0,-0.019412817,-0.007961638,-0.019412817
0,0.007295198,-0.007961638,0.007295198
0,0.007175922,-0.007961638,0.007175922
0,-0.005926595,-0.007961638,-0.005926595
0,-0.004005762,-0.007961638,-0.004005762
0,-0.003823867,-0.007961638,-0.003823867
0,-0.002542041,-0.007961638,-0.002542041
0,0.012566472,-0.007961638,0.012566472
0,0.007260636,-0.007961638,0.007260636
0,0.008179916,-0.007961638,0.008179916
0,0.009443376,-0.007961638,0.009443376
0,-0.02058645,-0.007961638,-0.02058645
0,-0.002349951,-0.007961638,-0.002349951
0,0.010278158,-0.007961638,0.010278158
0,-0.00740052,-0.007961638,-0.00740052
0,-0.0071309,-0.007961638,-0.0071309
0,-0.030172406,-0.007961638,-0.030172406
0,0.01856428,-0.007961638,0.01856428
0,0.00122561,-0.007961638,0.00122561
0,0.027034545,-0.007961638,0.027034545
0,-0.006793033,-0.007961638,-0.006793033
0,0.002397777,-0.007961638,0.002397777
0,-0.05297714,-0.007961638,-0.05297714
0,-0.07066313,-0.007961638,-0.07066313
0,0.034797538,-0.007961638,0.034797538
0,0.002085215,-0.007961638,0.002085215
0,0.004942744,-0.007961638,0.004942744
0,0.02144084,-0.007961638,0.02144084
0,0.008216935,-0.007961638,0.008216935
0,0.014818994,-0.007961638,0.014818994
0,-0.18669659,-0.007961638,-0.18669659
0,0.09107703,-0.007961638,0.09107703
0,-0.000820436,-0.007961638,-0.000820436
0,-0.0636385,-0.007961638,-0.0636385
0,0.02706277,-0.007961638,0.02706277
0,0.004071803,-0.007961638,0.004071803
0,0.030001327,-0.007961638,0.030001327
0,0.010288676,-0.007961638,0.010288676
0,-0.003662002,-0.007961638,-0.003662002
0,-0.008398131,-0.007961638,-0.008398131
0,0.02143898,-0.007961638,0.02143898
0,-2.99E-05,-0.007961638,-2.99E-05
0,-0.0298598,-0.007961638,-0.0298598
0,0.026978709,-0.007961638,0.026978709
0,-0.013411895,-0.007961638,-0.013411895
0,0.065381676,-0.007961638,0.065381676
0,-0.14542316,-0.007961638,-0.14542316
0,-0.01815415,-0.007961638,-0.01815415
0,0.026137667,-0.007961638,0.026137667
0,0.02005128,-0.007961638,0.02005128
0,0.048212335,-0.007961638,0.048212335
0,0.039984737,-0.007961638,0.039984737
0,0.028987527,-0.007961638,0.028987527
0,0.02172022,-0.007961638,0.02172022
0,0.020563236,-0.007961638,0.020563236
0,-0.11319437,-0.007961638,-0.11319437
0,0.109644964,-0.007961638,0.109644964
0,-0.05467822,-0.007961638,-0.05467822
0,0.00120764,-0.007961638,0.00120764
0,0.01658847,-0.007961638,0.01658847
0,0.02137652,-0.007961638,0.02137652
0,0.009179839,-0.007961638,0.009179839
0,-0.016028821,-0.007961638,-0.016028821
0,0.029810369,-0.007961638,0.029810369
0,0.070644446,-0.007961638,0.070644446
0,-0.019606898,-0.007961638,-0.019606898
0,0.016087387,-0.007961638,0.016087387
0,0.032683432,-0.007961638,0.032683432
0,-0.028237773,-0.007961638,-0.028237773
0,0.016415263,-0.007961638,0.016415263
0,-0.014267591,-0.007961638,-0.014267591
0,0.028263615,-0.007961638,0.028263615
0,-0.002766235,-0.007961638,-0.002766235
0,-0.018402716,-0.007961638,-0.018402716
0,0.0247238,-0.007961638,0.0247238
0,-0.024454366,-0.007961638,-0.024454366
0,0.004317574,-0.007961638,0.004317574
0,-0.00092994,-0.007961638,-0.00092994
0,0.034912873,-0.007961638,0.034912873
0,-0.034587372,-0.007961638,-0.034587372
0,0.038824696,-0.007961638,0.038824696
0,-0.01287735,-0.007961638,-0.01287735
0,0.023137668,-0.007961638,0.023137668
0,-0.08046752,-0.007961638,-0.08046752
0,0.03287402,-0.007961638,0.03287402
0,-0.014742915,-0.007961638,-0.014742915
0,0.025723826,-0.007961638,0.025723826
0,-0.000734525,-0.007961638,-0.000734525
0,-0.001886663,-0.007961638,-0.001886663
0,-0.060973767,-0.007961638,-0.060973767
0,0.021444373,-0.007961638,0.021444373
0,-0.021183625,-0.007961638,-0.021183625
0,0.007301407,-0.007961638,0.007301407
0,0.015189223,-0.007961638,0.015189223
0,-0.003410534,-0.007961638,-0.003410534
0,-0.0036328,-0.007961638,-0.0036328
0,-0.015943192,-0.007961638,-0.015943192
0,0.016853971,-0.007961638,0.016853971
0,-0.18308683,-0.007961638,-0.18308683
0,0.015457397,-0.007961638,0.015457397
0,0.001876924,-0.007961638,0.001876924
0,0.001471783,-0.007961638,0.001471783
0,-0.00804905,-0.007961638,-0.00804905
0,-0.012850099,-0.007961638,-0.012850099
0,-0.002340086,-0.007961638,-0.002340086
0,0.018878123,-0.007961638,0.018878123
0,-0.003490272,-0.007961638,-0.003490272
0,-0.007042287,-0.007961638,-0.007042287
0,0.046040498,-0.007961638,0.046040498
0,-0.007975323,-0.007961638,-0.007975323
0,0.012908112,-0.007961638,0.012908112
0,0.012415688,-0.007961638,0.012415688
0,0.009546245,-0.007961638,0.009546245
0,-0.006816,-0.007961638,-0.006816
0,-0.06969216,-0.007961638,-0.06969216
0,0.030681422,-0.007961638,0.030681422
0,-0.00124541,-0.007961638,-0.00124541
0,0.01655483,-0.007961638,0.01655483
0,-0.003728318,-0.007961638,-0.003728318
0,-0.013229439,-0.007961638,-0.013229439
0,-0.014000926,-0.007961638,-0.014000926
0,0.014686664,-0.007961638,0.014686664
0,-0.02950659,-0.007961638,-0.02950659
0,-0.005453047,-0.007961638,-0.005453047
0,0.008547381,-0.007961638,0.008547381
0,-0.010867327,-0.007961638,-0.010867327
0,0.01407657,-0.007961638,0.01407657
0,-0.019944448,-0.007961638,-0.019944448
0,-0.011640596,-0.007961638,-0.011640596
0,0.000454365,-0.007961638,0.000454365
0,-0.000649606,-0.007961638,-0.000649606
0,-0.006540587,-0.007961638,-0.006540587
0,0.011618127,-0.007961638,0.011618127
0,-0.012856707,-0.007961638,-0.012856707
0,0.003092207,-0.007961638,0.003092207
0,-0.005805195,-0.007961638,-0.005805195
0,0.010657878,-0.007961638,0.010657878
0,-0.01738618,-0.007961638,-0.01738618
0,0.000583594,-0.007961638,0.000583594
0,0.006956683,-0.007961638,0.006956683
0,-0.005885853,-0.007961638,-0.005885853
0,-0.006246927,-0.007961638,-0.006246927
0,0.009405619,-0.007961638,0.009405619
0,0.002980179,-0.007961638,0.002980179
0,0.007119169,-0.007961638,0.007119169
0,0.014004285,-0.007961638,0.014004285
0,-0.011839757,-0.007961638,-0.011839757
0,0.016237754,-0.007961638,0.016237754
0,0.02402933,-0.007961638,0.02402933
0,-0.027644182,-0.007961638,-0.027644182
0,-0.009073935,-0.007961638,-0.009073935
0,0.011125852,-0.007961638,0.011125852
0,-0.010497447,-0.007961638,-0.010497447
0,0.010025326,-0.007961638,0.010025326
0,-0.013985375,-0.007961638,-0.013985375
0,-0.028873798,-0.007961638,-0.028873798
0,0.011404339,-0.007961638,0.011404339
0,-0.001473373,-0.007961638,-0.001473373
0,-0.000646192,-0.007961638,-0.000646192
0,-0.01642385,-0.007961638,-0.01642385
0,-0.005730666,-0.007961638,-0.005730666
0,0.01039339,-0.007961638,0.01039339
0,-0.003935757,-0.007961638,-0.003935757
0,0.011647618,-0.007961638,0.011647618
0,0.016175551,-0.007961638,0.016175551
0,0.002575149,-0.007961638,0.002575149
0,-0.003720885,-0.007961638,-0.003720885
0,-0.006156166,-0.007961638,-0.006156166
0,-0.006320554,-0.007961638,-0.006320554
0,-0.004608513,-0.007961638,-0.004608513
0,0.000490768,-0.007961638,0.000490768
0,-0.003300731,-0.007961638,-0.003300731
0,-0.004278454,-0.007961638,-0.004278454
0,0.007569194,-0.007961638,0.007569194
0,0.006119648,-0.007961638,0.006119648
0,0.016934568,-0.007961638,0.016934568
0,0.000510854,-0.007961638,0.000510854
0,0.010022748,-0.007961638,0.010022748
0,0.018474288,-0.007961638,0.018474288
0,-0.011668009,-0.007961638,-0.011668009
0,0.004142292,-0.007961638,0.004142292
0,0.012045082,-0.007961638,0.012045082
0,-0.019395882,-0.007961638,-0.019395882
0,-0.005646482,-0.007961638,-0.005646482
0,0.014818349,-0.007961638,0.014818349
0,-0.013146846,-0.007961638,-0.013146846
0,0.017038718,-0.007961638,0.017038718
0,0.004148519,-0.007961638,0.004148519
0,-0.015097496,-0.007961638,-0.015097496
0,0.015397864,-0.007961638,0.015397864
0,-0.00902373,-0.007961638,-0.00902373
0,0.002803464,-0.007961638,0.002803464
0,0.015665786,-0.007961638,0.015665786
0,-0.019564427,-0.007961638,-0.019564427
0,-0.047856223,-0.007961638,-0.047856223
0,0.014514021,-0.007961638,0.014514021
0,0.012173521,-0.007961638,0.012173521
0,0.011242794,-0.007961638,0.011242794
0,-0.00942095,-0.007961638,-0.00942095
0,0.015063834,-0.007961638,0.015063834
0,0.011088718,-0.007961638,0.011088718
0,-0.014119016,-0.007961638,-0.014119016
0,-0.007231502,-0.007961638,-0.007231502
0,-0.013805256,-0.007961638,-0.013805256
0,0.013420142,-0.007961638,0.013420142
0,-0.009894786,-0.007961638,-0.009894786
0,0.00600546,-0.007961638,0.00600546
0,0.013026855,-0.007961638,0.013026855
0,-0.002192768,-0.007961638,-0.002192768
0,0.002895812,-0.007961638,0.002895812
0,-0.00385873,-0.007961638,-0.00385873
0,-0.003762612,-0.007961638,-0.003762612
0,0.030302161,-0.007961638,0.030302161
0,-0.032821458,-0.007961638,-0.032821458
0,-0.01769939,-0.007961638,-0.01769939
0,0.001309498,-0.007961638,0.001309498
0,0.011105436,-0.007961638,0.011105436
0,0.003468098,-0.007961638,0.003468098
0,-0.01971236,-0.007961638,-0.01971236
0,0.011416646,-0.007961638,0.011416646
0,0.009660206,-0.007961638,0.009660206
0,0.011517008,-0.007961638,0.011517008
0,-0.02076357,-0.007961638,-0.02076357
0,0.016492205,-0.007961638,0.016492205
0,-0.01328752,-0.007961638,-0.01328752
0,0.005768134,-0.007961638,0.005768134
0,0.011662983,-0.007961638,0.011662983
0,-0.014658325,-0.007961638,-0.014658325
0,0.010346806,-0.007961638,0.010346806
0,-0.018414002,-0.007961638,-0.018414002
0,-0.012110764,-0.007961638,-0.012110764
0,0.006095439,-0.007961638,0.006095439
0,0.004043913,-0.007961638,0.004043913
0,-0.001750139,-0.007961638,-0.001750139
0,0.007185446,-0.007961638,0.007185446
0,0.000872104,-0.007961638,0.000872104
0,-0.016466765,-0.007961638,-0.016466765
0,0.003086576,-0.007961638,0.003086576
0,0.003469616,-0.007961638,0.003469616
0,-0.005007034,-0.007961638,-0.005007034
0,0.000469202,-0.007961638,0.000469202
0,0.006913411,-0.007961638,0.006913411
0,0.017777363,-0.007961638,0.017777363
0,-0.000822529,-0.007961638,-0.000822529
0,-0.017225763,-0.007961638,-0.017225763
0,0.013478494,-0.007961638,0.013478494
0,0.000300428,-0.007961638,0.000300428
0,-0.027274739,-0.007961638,-0.027274739
0,0.004323578,-0.007961638,0.004323578
0,0.015849298,-0.007961638,0.015849298
0,-0.020472834,-0.007961638,-0.020472834
0,-0.009285076,-0.007961638,-0.009285076
0,0.012809781,-0.007961638,0.012809781
0,0.018161662,-0.007961638,0.018161662
0,0.004466406,-0.007961638,0.004466406
0,-0.008535625,-0.007961638,-0.008535625
0,0.025334524,-0.007961638,0.025334524
0,-0.009194423,-0.007961638,-0.009194423
0,-0.002896522,-0.007961638,-0.002896522
0,0.006893161,-0.007961638,0.006893161
0,-0.0020476,-0.007961638,-0.0020476
0,-0.014985132,-0.007961638,-0.014985132
0,-0.008457297,-0.007961638,-0.008457297
0,0.017643021,-0.007961638,0.017643021
0,0.002810236,-0.007961638,0.002810236
0,0.003092991,-0.007961638,0.003092991
0,0.004801699,-0.007961638,0.004801699
0,-0.015571245,-0.007961638,-0.015571245
0,-0.013549343,-0.007961638,-0.013549343
0,0.016460009,-0.007961638,0.016460009
0,0.007220145,-0.007961638,0.007220145
0,-0.023570888,-0.007961638,-0.023570888
0,0.007091771,-0.007961638,0.007091771
0,-0.005902753,-0.007961638,-0.005902753
0,-0.000146113,-0.007961638,-0.000146113
0,0.011502194,-0.007961638,0.011502194
0,0.0235337,-0.007961638,0.0235337
0,-0.042702362,-0.007961638,-0.042702362
0,0.008403565,-0.007961638,0.008403565
0,-0.009087401,-0.007961638,-0.009087401
0,0.001862413,-0.007961638,0.001862413
0,0.011362379,-0.007961638,0.011362379
0,0.001010482,-0.007961638,0.001010482
0,0.013809843,-0.007961638,0.013809843
0,0.004445924,-0.007961638,0.004445924
0,-0.002414188,-0.007961638,-0.002414188
0,-0.018802252,-0.007961638,-0.018802252
0,-0.010243274,-0.007961638,-0.010243274
0,0.025255544,-0.007961638,0.025255544
0,0.006211567,-0.007961638,0.006211567
0,-0.009386532,-0.007961638,-0.009386532
0,0.01035111,-0.007961638,0.01035111
0,-0.019885592,-0.007961638,-0.019885592
0,0.012052001,-0.007961638,0.012052001
0,0.024568358,-0.007961638,0.024568358
0,2.41E-05,-0.007961638,2.41E-05
0,-0.010405166,-0.007961638,-0.010405166
0,-0.011644647,-0.007961638,-0.011644647
0,-0.002151279,-0.007961638,-0.002151279
0,0.000824414,-0.007961638,0.000824414
0,-0.024174457,-0.007961638,-0.024174457
0,0.011030107,-0.007961638,0.011030107
0,0.004465064,-0.007961638,0.004465064
0,0.018518357,-0.007961638,0.018518357
0,-0.004512169,-0.007961638,-0.004512169
0,-0.012618327,-0.007961638,-0.012618327
0,-0.006202975,-0.007961638,-0.006202975
0,-0.012412611,-0.007961638,-0.012412611
0,-0.00891195,-0.007961638,-0.00891195
0,-0.006849438,-0.007961638,-0.006849438
0,0.000557226,-0.007961638,0.000557226
0,0.011350364,-0.007961638,0.011350364
0,-0.013650486,-0.007961638,-0.013650486
0,-0.010092801,-0.007961638,-0.010092801
0,0.017388083,-0.007961638,0.017388083
0,0.009078503,-0.007961638,0.009078503
0,0.014519371,-0.007961638,0.014519371
0,-0.000954678,-0.007961638,-0.000954678
0,-0.02831352,-0.007961638,-0.02831352
0,-0.008214188,-0.007961638,-0.008214188
0,0.010311107,-0.007961638,0.010311107
0,0.010013426,-0.007961638,0.010013426
0,0.00624576,-0.007961638,0.00624576
0,0.004824786,-0.007961638,0.004824786
0,0.006189536,-0.007961638,0.006189536
0,0.009741367,-0.007961638,0.009741367
0,0.002765587,-0.007961638,0.002765587
0,-0.004299425,-0.007961638,-0.004299425
0,0.013546801,-0.007961638,0.013546801
0,0.01238347,-0.007961638,0.01238347
0,0.010181908,-0.007961638,0.010181908
0,-0.023051111,-0.007961638,-0.023051111
0,0.000288734,-0.007961638,0.000288734
0,0.002473612,-0.007961638,0.002473612
0,-0.010334893,-0.007961638,-0.010334893
0,-0.002010417,-0.007961638,-0.002010417
0,0.023730837,-0.007961638,0.023730837
0,0.00013057,-0.007961638,0.00013057
0,-0.023248225,-0.007961638,-0.023248225
0,0.002518195,-0.007961638,0.002518195
0,0.001607384,-0.007961638,0.001607384
0,0.004278123,-0.007961638,0.004278123
0,0.004918235,-0.007961638,0.004918235
0,-0.00151081,-0.007961638,-0.00151081
0,-0.007963966,-0.007961638,-0.007963966
0,0.008226793,-0.007961638,0.008226793
0,-0.009838264,-0.007961638,-0.009838264
0,-0.01136004,-0.007961638,-0.01136004
0,0.001425911,-0.007961638,0.001425911
0,0.014766279,-0.007961638,0.014766279
0,0.014085772,-0.007961638,0.014085772
0,-0.010135551,-0.007961638,-0.010135551
0,0.003208257,-0.007961638,0.003208257
0,0.004982786,-0.007961638,0.004982786
0,-0.008251027,-0.007961638,-0.008251027
0,-0.002112099,-0.007961638,-0.002112099
0,0.000295898,-0.007961638,0.000295898
0,0.006382309,-0.007961638,0.006382309
0,-0.006438236,-0.007961638,-0.006438236
0,0.004922906,-0.007961638,0.004922906
0,0.000872579,-0.007961638,0.000872579
0,0.000365322,-0.007961638,0.000365322
0,0.003876298,-0.007961638,0.003876298
0,0.008087636,-0.007961638,0.008087636
0,-0.000400975,-0.007961638,-0.000400975
0,-0.00390325,-0.007961638,-0.00390325
0,-0.000115433,-0.007961638,-0.000115433
0,0.001734052,-0.007961638,0.001734052
0,-0.009485133,-0.007961638,-0.009485133
0,0.009077687,-0.007961638,0.009077687
0,0.016414948,-0.007961638,0.016414948
0,0.002942488,-0.007961638,0.002942488
0,0.001523958,-0.007961638,0.001523958
0,0.009227575,-0.007961638,0.009227575
0,-0.016693551,-0.007961638,-0.016693551
0,0.002027404,-0.007961638,0.002027404
0,-0.002959174,-0.007961638,-0.002959174
0,-0.011780263,-0.007961638,-0.011780263
0,0.002706893,-0.007961638,0.002706893
0,-0.006310953,-0.007961638,-0.006310953
0,0.00672774,-0.007961638,0.00672774
0,0.005728054,-0.007961638,0.005728054
0,0.004691706,-0.007961638,0.004691706
0,0.010866424,-0.007961638,0.010866424
0,0.008930158,-0.007961638,0.008930158
0,-0.005732937,-0.007961638,-0.005732937
0,-0.008709175,-0.007961638,-0.008709175
0,-0.014999365,-0.007961638,-0.014999365
0,-0.001452293,-0.007961638,-0.001452293
0,-0.008187628,-0.007961638,-0.008187628
0,0.003642769,-0.007961638,0.003642769
0,-0.000227772,-0.007961638,-0.000227772
0,0.008004442,-0.007961638,0.008004442
0,0.003187395,-0.007961638,0.003187395
0,0.002818479,-0.007961638,0.002818479
0,0.015828745,-0.007961638,0.015828745
0,-0.021679534,-0.007961638,-0.021679534
0,0.017982248,-0.007961638,0.017982248
0,-0.003040602,-0.007961638,-0.003040602
0,0.000744974,-0.007961638,0.000744974
0,0.005117927,-0.007961638,0.005117927
0,0.001798218,-0.007961638,0.001798218
0,0.001826686,-0.007961638,0.001826686
0,-0.000923113,-0.007961638,-0.000923113
0,-0.005519509,-0.007961638,-0.005519509
0,-0.002571454,-0.007961638,-0.002571454
0,-0.006262625,-0.007961638,-0.006262625
0,0.010786284,-0.007961638,0.010786284
0,0.009265434,-0.007961638,0.009265434
0,-0.008792478,-0.007961638,-0.008792478
0,-0.009249732,-0.007961638,-0.009249732
0,0.003585349,-0.007961638,0.003585349
0,0.003898071,-0.007961638,0.003898071
0,0.006134447,-0.007961638,0.006134447
0,-0.011546942,-0.007961638,-0.011546942
0,-0.009164748,-0.007961638,-0.009164748
0,0.005410208,-0.007961638,0.005410208
0,-0.014588852,-0.007961638,-0.014588852
0,-0.004414544,-0.007961638,-0.004414544
0,-0.004901931,-0.007961638,-0.004901931
0,0.002257711,-0.007961638,0.002257711
0,0.004298248,-0.007961638,0.004298248
0,-0.009091704,-0.007961638,-0.009091704
0,-0.010493343,-0.007961638,-0.010493343
0,0.003327285,-0.007961638,0.003327285
0,-0.001460739,-0.007961638,-0.001460739
0,0.01677913,-0.007961638,0.01677913
0,-0.002536071,-0.007961638,-0.002536071
0,0.004187231,-0.007961638,0.004187231
0,-0.00178186,-0.007961638,-0.00178186
0,0.013493137,-0.007961638,0.013493137
0,-0.004077639,-0.007961638,-0.004077639
0,-0.003629445,-0.007961638,-0.003629445
0,-0.006737315,-0.007961638,-0.006737315
0,-0.008797519,-0.007961638,-0.008797519
0,-8.13E-05,-0.007961638,-8.13E-05
0,0.009811609,-0.007961638,0.009811609
0,-0.002600622,-0.007961638,-0.002600622
0,9.84E-05,-0.007961638,9.84E-05
0,-0.005880877,-0.007961638,-0.005880877
0,-0.01736153,-0.007961638,-0.01736153
0,0.013151284,-0.007961638,0.013151284
0,4.62E-05,-0.007961638,4.62E-05
0,0.016054127,-0.007961638,0.016054127
0,0.000172667,-0.007961638,0.000172667
0,-0.017802872,-0.007961638,-0.017802872
0,-0.001441741,-0.007961638,-0.001441741
0,0.010794362,-0.007961638,0.010794362
0,-0.00234167,-0.007961638,-0.00234167
0,-0.007888806,-0.007961638,-0.007888806
0,0.002965907,-0.007961638,0.002965907
0,0.01466039,-0.007961638,0.01466039
0,0.004649246,-0.007961638,0.004649246
0,0.000268168,-0.007961638,0.000268168
0,0.000971004,-0.007961638,0.000971004
0,-0.013115756,-0.007961638,-0.013115756
0,-0.016563494,-0.007961638,-0.016563494
0,0.001505789,-0.007961638,0.001505789
0,0.010895498,-0.007961638,0.010895498
0,0.00193973,-0.007961638,0.00193973
0,-0.009716352,-0.007961638,-0.009716352
0,0.013058024,-0.007961638,0.013058024
0,-0.003316362,-0.007961638,-0.003316362
0,-0.001789035,-0.007961638,-0.001789035
0,0.005584858,-0.007961638,0.005584858
0,-0.011806249,-0.007961638,-0.011806249
0,-0.003902063,-0.007961638,-0.003902063
0,-0.011852868,-0.007961638,-0.011852868
0,-0.000954579,-0.007961638,-0.000954579
0,0.005882977,-0.007961638,0.005882977
0,-0.008225469,-0.007961638,-0.008225469
0,0.014501015,-0.007961638,0.014501015
0,-0.013394111,-0.007961638,-0.013394111
0,0.001854152,-0.007961638,0.001854152
0,0.004359366,-0.007961638,0.004359366
0,-0.010345442,-0.007961638,-0.010345442
0,-0.001304619,-0.007961638,-0.001304619
0,0.003406126,-0.007961638,0.003406126
0,0.01038981,-0.007961638,0.01038981
0,0.008946309,-0.007961638,0.008946309
0,0.006293074,-0.007961638,0.006293074
0,-0.002321213,-0.007961638,-0.002321213
0,-0.008811464,-0.007961638,-0.008811464
0,0.009338589,-0.007961638,0.009338589
0,0.012693988,-0.007961638,0.012693988
0,-0.007514621,-0.007961638,-0.007514621
0,-0.007056295,-0.007961638,-0.007056295
0,-0.008122532,-0.007961638,-0.008122532
0,-0.002388666,-0.007961638,-0.002388666
0,-0.006463181,-0.007961638,-0.006463181
0,-0.007446627,-0.007961638,-0.007446627
0,0.01199898,-0.007961638,0.01199898
0,0.001839515,-0.007961638,0.001839515
0,0.017691972,-0.007961638,0.017691972
0,-0.006680267,-0.007961638,-0.006680267
0,0.003270246,-0.007961638,0.003270246
0,-0.008055167,-0.007961638,-0.008055167
0,-0.004417672,-0.007961638,-0.004417672
0,0.01474652,-0.007961638,0.01474652
0,0.013194732,-0.007961638,0.013194732
0,-0.001884739,-0.007961638,-0.001884739
0,-0.003246878,-0.007961638,-0.003246878
0,-0.008963157,-0.007961638,-0.008963157
0,0.001038623,-0.007961638,0.001038623
0,0.000296771,-0.007961638,0.000296771
